5880 6 1
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 7 4 
10
8 8 7 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 5 
10
7 8 6 5 
10
7 8 6 5 
10
7 8 6 5 
10
7 8 6 5 
10
7 8 7 5 
10
7 8 7 5 
10
6 8 7 5 
10
6 8 7 5 
10
6 8 7 5 
10
6 8 7 5 
10
6 8 7 5 
10
6 8 8 5 
10
6 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
5 8 7 5 
10
4 8 7 5 
10
4 8 7 5 
10
4 8 7 6 
10
4 8 7 6 
10
4 8 7 6 
10
4 8 7 6 
10
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 8 6 
0
4 8 8 6 
0
4 8 8 6 
0
4 8 8 6 
0
3 8 8 6 
0
3 8 8 6 
0
3 8 8 6 
0
3 8 8 6 
0
3 8 8 6 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
0
3 8 8 5 
0
3 7 8 5 
0
3 7 8 5 
0
2 7 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 6 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 5 8 5 
0
2 6 8 6 
0
2 6 8 6 
0
2 6 8 6 
0
2 5 8 6 
0
2 5 8 6 
0
2 5 8 7 
0
2 5 8 7 
0
2 5 8 7 
0
2 5 8 7 
0
2 5 8 7 
0
2 5 8 7 
0
2 5 8 8 
0
3 5 8 8 
0
3 5 8 8 
-10
3 5 8 8 
-10
3 5 8 8 
-10
3 5 8 8 
-10
3 5 8 8 
0
3 5 8 8 
0
3 5 8 8 
0
3 5 8 8 
0
3 4 8 8 
0
3 4 8 8 
0
3 4 8 8 
0
3 4 8 8 
0
3 4 8 8 
0
3 4 8 8 
0
3 4 8 8 
0
3 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
-10
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 8 
0
4 4 8 7 
0
4 4 8 7 
0
4 4 8 7 
0
4 4 8 7 
0
4 4 8 7 
0
4 4 8 6 
0
4 4 8 6 
0
4 4 8 6 
0
4 5 8 6 
0
4 5 8 6 
0
4 5 8 6 
-10
4 5 8 6 
-10
4 5 8 6 
-10
4 5 8 6 
-10
4 5 8 7 
-10
4 5 8 6 
-10
4 5 8 6 
0
4 5 8 6 
0
4 5 8 6 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 6 
0
4 6 8 6 
0
4 6 8 6 
0
4 6 8 6 
0
4 6 8 6 
0
4 6 8 7 
0
4 6 8 7 
0
4 6 8 7 
0
4 6 8 7 
0
4 6 8 7 
0
4 6 8 8 
0
4 6 8 8 
0
4 6 8 8 
0
4 6 8 8 
0
4 6 8 8 
0
4 5 8 8 
0
4 5 8 8 
0
4 5 8 8 
0
4 5 8 8 
0
4 5 8 8 
-10
4 5 8 8 
-10
4 5 8 8 
-10
4 5 8 8 
-10
4 5 8 8 
-10
4 5 8 8 
-10
4 5 8 8 
-10
4 5 8 8 
-10
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
0
5 5 8 8 
-10
5 5 8 8 
-10
5 5 8 8 
-10
5 5 8 8 
-10
5 6 8 7 
-10
5 6 8 7 
-10
5 6 8 7 
-10
5 6 8 7 
-10
5 6 8 7 
-10
5 6 8 7 
-10
5 6 8 7 
-10
5 6 8 6 
-10
5 6 8 6 
0
5 6 8 6 
0
5 6 8 6 
0
5 7 8 6 
0
5 7 8 5 
0
5 8 8 5 
0
5 8 8 5 
0
5 8 8 5 
0
5 8 8 5 
0
5 8 8 5 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
5 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 8 4 
0
6 8 7 4 
0
6 8 7 4 
0
6 8 7 4 
0
8 8 7 4 
0
8 8 7 4 
0
8 8 7 4 
0
8 8 7 4 
0
8 8 7 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 3 
10
8 8 6 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 3 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 5 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 6 4 
10
8 8 5 5 
10
7 8 5 5 
10
7 8 5 5 
10
6 8 5 5 
10
6 8 5 5 
10
6 8 5 5 
10
6 8 5 5 
10
6 8 5 5 
10
5 8 5 5 
10
5 8 5 5 
10
5 8 5 5 
10
5 8 5 5 
10
5 8 6 5 
10
5 8 6 5 
10
5 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 8 4 
0
4 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
3 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
0
4 7 8 4 
10
4 7 8 4 
10
4 7 8 4 
10
4 7 8 4 
10
4 7 8 4 
10
4 7 8 4 
10
4 6 8 4 
0
4 6 8 4 
0
4 6 8 4 
0
4 6 8 4 
0
4 6 8 4 
0
4 6 8 4 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 6 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
4 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 6 
0
3 5 8 6 
0
3 5 8 6 
0
3 5 8 6 
0
3 5 8 6 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 5 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
10
3 8 8 5 
10
3 8 8 5 
10
3 8 7 5 
10
3 8 7 5 
10
3 8 7 5 
10
4 8 7 5 
10
4 8 7 6 
10
4 8 7 6 
10
4 8 7 6 
10
4 8 7 6 
10
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 7 6 
0
4 8 7 5 
0
4 8 7 5 
0
4 8 7 5 
0
4 8 6 5 
10
4 8 6 5 
10
4 8 6 5 
10
4 8 6 5 
10
4 8 6 5 
10
4 8 6 5 
10
4 8 6 5 
0
4 8 6 5 
0
4 8 6 5 
0
4 8 6 5 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 3 
0
4 8 6 3 
0
4 8 6 3 
0
4 8 6 3 
0
4 8 6 3 
0
4 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
10
5 8 6 3 
10
5 8 6 3 
10
5 8 6 3 
10
5 8 6 3 
10
5 8 6 3 
10
5 8 6 3 
10
5 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
0
5 8 6 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 7 3 
0
5 8 6 3 
10
5 8 6 3 
10
5 8 6 3 
10
4 8 6 3 
10
4 8 6 3 
10
4 8 6 2 
10
4 8 6 2 
10
4 8 6 3 
10
4 8 6 3 
10
4 8 6 3 
10
4 8 6 3 
10
4 8 6 3 
10
4 8 6 3 
10
4 8 7 3 
10
4 8 7 3 
10
4 8 7 3 
0
4 8 7 3 
0
4 8 7 3 
0
4 8 7 3 
0
4 8 7 3 
0
4 8 7 3 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
0
4 8 7 4 
10
4 8 7 4 
10
4 8 7 4 
10
4 8 7 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
0
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 4 
10
4 8 6 3 
10
3 8 6 3 
0
3 8 6 3 
0
3 8 8 3 
0
3 8 8 3 
0
3 8 8 3 
0
3 8 8 3 
0
3 8 8 3 
0
3 8 8 3 
0
3 8 8 3 
0
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
10
3 8 8 3 
0
3 7 8 3 
0
3 7 8 3 
0
3 7 8 3 
0
3 7 8 3 
0
3 7 8 3 
0
3 7 8 4 
0
3 6 8 4 
0
3 6 8 8 
0
3 6 8 8 
0
3 6 8 8 
0
3 6 8 8 
0
3 6 8 8 
0
3 6 8 8 
0
3 6 8 8 
0
3 6 8 8 
0
3 5 7 8 
0
3 5 7 8 
0
3 5 7 8 
0
3 5 7 8 
0
3 5 7 8 
0
3 5 7 8 
0
3 5 7 8 
0
3 5 6 8 
-10
3 5 6 8 
-10
3 5 6 8 
-10
3 5 6 8 
-10
3 5 6 8 
-10
3 5 6 8 
-10
3 4 6 8 
-10
3 4 6 8 
0
3 4 5 8 
0
4 4 5 8 
0
4 4 5 8 
0
4 4 5 8 
0
4 4 5 8 
0
4 4 5 8 
0
4 4 5 8 
0
4 4 5 8 
0
4 4 5 8 
-10
4 4 5 8 
-10
4 4 5 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 4 4 8 
-10
4 3 4 8 
-10
4 3 4 8 
-10
4 3 4 8 
-10
4 3 4 8 
-10
4 3 4 8 
-10
4 3 4 8 
-10
4 3 4 8 
-10
4 3 4 8 
-10
4 3 5 8 
-10
4 3 7 8 
-10
4 3 8 8 
-10
4 3 8 8 
-10
4 3 8 8 
-10
4 3 8 8 
-10
4 3 8 8 
-10
4 3 8 8 
-10
3 3 8 8 
-10
3 3 8 8 
-10
3 3 8 8 
0
3 3 8 8 
0
3 3 8 7 
0
3 3 8 7 
0
3 3 8 7 
0
3 3 8 7 
0
3 3 8 7 
0
3 4 8 6 
0
3 4 8 6 
0
3 4 8 6 
0
3 4 8 6 
0
3 5 8 6 
0
3 5 8 6 
0
3 6 8 6 
0
3 6 8 5 
0
3 6 8 5 
0
3 7 8 5 
0
3 7 8 5 
0
3 7 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 5 
0
3 8 8 4 
10
3 8 8 4 
10
3 8 8 4 
10
3 8 8 4 
10
3 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
10
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
0
4 8 8 4 
10
4 8 8 4 
10
5 8 8 4 
10
8 8 8 4 
10
8 8 8 4 
10
8 8 8 4 
10
8 8 8 4 
10
8 8 8 4 
10
8 8 8 4 
10
8 8 8 4 
10
8 8 7 4 
10
8 8 7 4 
10
8 8 7 4 
10
8 8 7 4 
0
8 8 7 4 
0
8 8 7 4 
0
8 8 7 5 
0
8 8 7 5 
0
8 8 6 5 
0
8 8 6 5 
0
8 8 6 5 
0
8 8 6 5 
10
8 8 6 5 
10
